iter	Passed	Remaining
1677	11310	22392
1678	11326	22403
1679	11343	22416
1680	11356	22421
1681	11368	22427
1682	11376	22420
1683	11390	22429
1684	11399	22425
1685	11407	22423
1686	11414	22415
1687	11421	22409
1688	11429	22404
1689	11436	22398
1690	11442	22391
1691	11449	22384
1692	11456	22378
1693	11464	22373
1694	11471	22367
1695	11478	22362
1696	11487	22358
1697	11494	22352
1698	11500	22345
1699	11507	22338
1700	11514	22331
1701	11523	22328
1702	11530	22322
1703	11536	22315
1704	11543	22308
1705	11550	22302
1706	11557	22295
1707	11564	22289
1708	11571	22283
1709	11578	22276
1710	11584	22269
1711	11592	22264
1712	11606	22271
1713	11617	22272
1714	11624	22265
1715	11631	22259
1716	11638	22254
1717	11645	22247
1718	11652	22241
1719	11660	22236
1720	11667	22230
1721	11674	22223
1722	11682	22218
1723	11689	22212
1724	11697	22208
1725	11705	22202
1726	11711	22196
1727	11718	22189
1728	11725	22182
1729	11734	22179
1730	11741	22174
1731	11748	22168
1732	11755	22160
1733	11762	22155
1734	11768	22145
1735	11775	22139
1736	11782	22134
1737	11789	22128
1738	11797	22123
1739	11806	22119
1740	11813	22113
1741	11820	22106
1742	11827	22101
1743	11833	22091
1744	11839	22085
1745	11847	22079
1746	11853	22072
1747	11861	22066
1748	11868	22060
1749	11873	22051
1750	11881	22046
1751	11886	22037
1752	11894	22032
1753	11901	22024
1754	11908	22019
1755	11919	22020
1756	11932	22024
1757	11944	22027
1758	11963	22042
1759	11977	22049
1760	11990	22053
1761	11997	22048
1762	12005	22042
1763	12012	22036
1764	12019	22029
1765	12026	22023
1766	12033	22017
1767	12039	22009
1768	12047	22003
1769	12053	21996
1770	12061	21992
1771	12068	21984
1772	12074	21977
1773	12081	21969
1774	12089	21965
1775	12095	21957
1776	12102	21951
1777	12108	21941
1778	12115	21936
1779	12123	21931
1780	12129	21923
1781	12135	21915
1782	12143	21909
1783	12151	21904
1784	12156	21895
1785	12164	21890
1786	12171	21883
1787	12179	21878
1788	12186	21872
1789	12192	21865
1790	12199	21858
1791	12206	21852
1792	12213	21845
1793	12228	21853
1794	12244	21863
1795	12260	21871
1796	12269	21868
1797	12276	21862
1798	12283	21855
1799	12292	21853
1800	12300	21847
1801	12313	21853
1802	12321	21848
1803	12328	21841
1804	12334	21833
1805	12340	21824
1806	12347	21817
1807	12353	21810
1808	12361	21805
1809	12368	21799
1810	12380	21800
1811	12388	21796
1812	12395	21790
1813	12403	21784
1814	12410	21778
1815	12416	21770
1816	12424	21764
1817	12431	21758
1818	12439	21752
1819	12444	21744
1820	12451	21737
1821	12459	21731
1822	12466	21725
1823	12471	21716
1824	12478	21709
1825	12485	21701
1826	12494	21698
1827	12501	21693
1828	12508	21687
1829	12523	21692
1830	12537	21699
1831	12544	21692
1832	12552	21686
1833	12560	21682
1834	12567	21676
1835	12574	21670
1836	12579	21660
1837	12586	21653
1838	12592	21645
1839	12598	21636
1840	12605	21630
1841	12612	21623
1842	12619	21617
1843	12626	21610
1844	12633	21603
1845	12641	21598
1846	12648	21592
1847	12655	21584
1848	12662	21578
1849	12669	21571
1850	12676	21565
1851	12683	21558
1852	12690	21551
1853	12697	21546
1854	12705	21540
1855	12712	21533
1856	12718	21526
1857	12725	21519
1858	12730	21510
1859	12738	21504
1860	12744	21496
1861	12752	21491
1862	12759	21484
1863	12766	21478
1864	12773	21472
1865	12780	21465
1866	12788	21459
1867	12794	21452
1868	12804	21449
1869	12822	21462
1870	12839	21473
1871	12856	21482
1872	12872	21491
1873	12890	21501
1874	12903	21505
1875	12911	21500
1876	12919	21495
1877	12925	21487
1878	12933	21482
1879	12940	21475
1880	12947	21469
1881	12954	21462
1882	12962	21457
1883	12969	21450
1884	12976	21444
1885	12984	21438
1886	12990	21430
1887	12997	21423
1888	13003	21415
1889	13010	21409
1890	13017	21402
1891	13025	21397
1892	13031	21389
1893	13039	21383
1894	13047	21377
1895	13054	21371
1896	13061	21364
1897	13067	21356
1898	13074	21350
1899	13081	21342
1900	13087	21335
1901	13094	21328
1902	13101	21321
1903	13108	21315
1904	13116	21309
1905	13123	21303
1906	13132	21299
1907	13144	21301
1908	13152	21296
1909	13160	21290
1910	13174	21296
1911	13190	21303
1912	13207	21312
1913	13222	21319
1914	13235	21321
1915	13246	21322
1916	13253	21315
1917	13260	21307
1918	13266	21299
1919	13274	21294
1920	13281	21287
1921	13287	21279
1922	13294	21273
1923	13301	21266
1924	13307	21258
1925	13315	21252
1926	13323	21246
1927	13329	21239
1928	13336	21231
1929	13343	21225
1930	13350	21217
1931	13363	21220
1932	13375	21222
1933	13384	21218
1934	13391	21212
1935	13398	21205
1936	13405	21198
1937	13412	21191
1938	13418	21183
1939	13424	21174
1940	13431	21167
1941	13438	21160
1942	13445	21153
1943	13450	21144
1944	13457	21137
1945	13463	21129
1946	13471	21123
1947	13478	21117
1948	13487	21113
1949	13495	21108
1950	13502	21101
1951	13509	21094
1952	13516	21087
1953	13523	21080
1954	13530	21074
1955	13537	21067
1956	13543	21059
1957	13551	21053
1958	13558	21046
1959	13565	21040
1960	13572	21033
1961	13583	21033
1962	13598	21039
1963	13612	21042
1964	13624	21043
1965	13641	21051
1966	13658	21060
1967	13674	21067
1968	13683	21063
1969	13691	21058
1970	13697	21050
1971	13704	21042
1972	13711	21035
1973	13717	21028
1974	13725	21022
1975	13731	21014
1976	13739	21008
1977	13746	21001
1978	13752	20993
1979	13759	20986
1980	13765	20978
1981	13773	20972
1982	13780	20966
1983	13787	20959
1984	13796	20955
1985	13804	20949
1986	13812	20944
1987	13819	20938
1988	13826	20931
1989	13834	20926
1990	13841	20918
1991	13848	20912
1992	13855	20904
1993	13861	20896
1994	13868	20890
1995	13875	20882
1996	13886	20881
1997	13899	20884
1998	13914	20888
1999	13928	20892
2000	13943	20897
2001	13950	20890
2002	13957	20883
2003	13964	20877
2004	13972	20871
2005	13979	20864
2006	13986	20858
2007	13993	20850
2008	14000	20844
2009	14008	20837
2010	14015	20831
2011	14021	20823
2012	14028	20816
2013	14036	20810
2014	14043	20803
2015	14049	20795
2016	14056	20788
2017	14063	20781
2018	14070	20774
2019	14078	20769
2020	14085	20762
2021	14092	20755
2022	14098	20746
2023	14106	20741
2024	14113	20734
2025	14122	20730
2026	14128	20722
2027	14135	20715
2028	14143	20709
2029	14158	20714
2030	14174	20721
2031	14182	20716
2032	14190	20710
2033	14199	20705
2034	14205	20697
2035	14213	20692
2036	14219	20683
2037	14225	20674
2038	14232	20668
2039	14243	20666
2040	14250	20660
2041	14261	20658
2042	14267	20650
2043	14273	20642
2044	14281	20636
2045	14288	20629
2046	14295	20622
2047	14301	20613
2048	14308	20607
2049	14316	20601
2050	14323	20594
2051	14330	20587
2052	14337	20580
2053	14346	20577
2054	14354	20570
2055	14362	20565
2056	14370	20560
2057	14377	20553
2058	14385	20547
2059	14392	20540
2060	14399	20533
2061	14405	20525
2062	14412	20518
2063	14424	20518
2064	14431	20511
2065	14438	20504
2066	14445	20497
2067	14450	20487
2068	14457	20481
2069	14464	20473
2070	14472	20467
2071	14480	20462
2072	14485	20453
2073	14492	20446
2074	14500	20439
2075	14507	20432
2076	14514	20426
2077	14521	20419
2078	14527	20411
2079	14535	20405
2080	14542	20398
2081	14550	20393
2082	14557	20386
2083	14564	20379
2084	14571	20371
2085	14578	20364
2086	14584	20356
2087	14591	20349
2088	14598	20343
2089	14607	20338
2090	14614	20331
2091	14621	20325
2092	14629	20318
2093	14636	20311
2094	14643	20304
2095	14651	20299
2096	14657	20291
2097	14664	20284
2098	14671	20276
2099	14678	20270
2100	14685	20263
2101	14692	20256
2102	14698	20248
2103	14706	20242
2104	14713	20235
2105	14720	20227
2106	14727	20221
2107	14735	20216
2108	14742	20209
2109	14749	20201
2110	14757	20196
2111	14763	20188
2112	14770	20181
2113	14777	20173
2114	14785	20167
2115	14792	20161
2116	14799	20154
2117	14805	20146
2118	14812	20138
2119	14818	20131
2120	14826	20124
2121	14834	20118
2122	14841	20112
2123	14848	20106
2124	14855	20098
2125	14862	20091
2126	14869	20084
2127	14876	20077
2128	14884	20072
2129	14892	20065
2130	14897	20056
2131	14904	20050
2132	14912	20044
2133	14920	20037
2134	14927	20031
2135	14934	20024
2136	14940	20016
2137	14947	20009
2138	14954	20002
2139	14962	19997
2140	14970	19990
2141	14977	19984
2142	14983	19975
2143	14990	19969
2144	14998	19962
2145	15006	19957
2146	15013	19950
2147	15021	19944
2148	15028	19938
2149	15034	19930
2150	15042	19924
2151	15050	19917
2152	15057	19911
2153	15064	19904
2154	15071	19897
2155	15079	19891
2156	15085	19883
2157	15092	19875
2158	15099	19869
2159	15114	19872
2160	15131	19878
2161	15149	19886
2162	15167	19893
2163	15189	19905
2164	15209	19915
2165	15225	19920
2166	15244	19929
2167	15261	19936
2168	15279	19943
2169	15300	19954
2170	15318	19961
2171	15340	19974
2172	15358	19981
2173	15376	19988
2174	15395	19996
2175	15411	20001
2176	15429	20007
2177	15448	20016
2178	15466	20023
2179	15486	20032
2180	15502	20037
2181	15509	20030
2182	15517	20024
2183	15526	20019
2184	15532	20011
2185	15539	20003
2186	15545	19995
2187	15552	19987
2188	15559	19980
2189	15565	19972
2190	15573	19965
2191	15580	19958
2192	15587	19951
2193	15595	19945
2194	15601	19937
2195	15608	19929
2196	15616	19923
2197	15623	19916
2198	15630	19909
2199	15636	19901
2200	15643	19893
2201	15653	19889
2202	15660	19882
2203	15667	19876
2204	15674	19869
2205	15682	19862
2206	15689	19855
2207	15696	19847
2208	15704	19841
2209	15710	19833
2210	15717	19826
2211	15724	19819
2212	15732	19812
2213	15739	19806
2214	15746	19799
2215	15753	19791
2216	15760	19783
2217	15766	19775
2218	15772	19767
2219	15779	19760
2220	15787	19753
2221	15794	19747
2222	15803	19741
2223	15810	19734
2224	15817	19727
2225	15825	19721
2226	15831	19713
2227	15839	19706
2228	15853	19708
2229	15866	19708
2230	15881	19711
2231	15889	19704
2232	15898	19700
2233	15905	19693
2234	15911	19685
2235	15918	19677
2236	15925	19669
2237	15932	19662
2238	15939	19656
2239	15947	19649
2240	15954	19642
2241	15961	19635
2242	15967	19627
2243	15974	19619
2244	15980	19610
2245	15986	19602
2246	15994	19595
2247	16002	19589
2248	16011	19585
2249	16019	19578
2250	16025	19570
2251	16032	19563
2252	16038	19555
2253	16045	19548
2254	16052	19541
2255	16065	19541
2256	16073	19534
2257	16080	19527
2258	16088	19521
2259	16096	19515
2260	16103	19507
2261	16111	19501
2262	16118	19494
2263	16127	19489
2264	16134	19482
2265	16141	19475
2266	16149	19468
2267	16155	19460
2268	16163	19454
2269	16170	19447
2270	16177	19440
2271	16189	19438
2272	16196	19431
2273	16203	19424
2274	16211	19418
2275	16218	19410
2276	16224	19401
2277	16230	19394
2278	16238	19387
2279	16245	19380
2280	16252	19373
2281	16259	19366
2282	16266	19359
2283	16274	19352
2284	16281	19345
2285	16288	19337
2286	16294	19329
2287	16306	19327
2288	16313	19321
2289	16320	19313
2290	16329	19308
2291	16337	19302
2292	16344	19295
2293	16352	19288
2294	16358	19281
2295	16366	19275
2296	16372	19266
2297	16378	19257
2298	16385	19250
2299	16392	19243
2300	16399	19236
2301	16406	19228
2302	16413	19222
2303	16421	19214
2304	16427	19206
2305	16434	19199
2306	16441	19192
2307	16449	19186
2308	16455	19177
2309	16461	19169
2310	16467	19160
2311	16475	19154
2312	16481	19146
2313	16493	19144
2314	16507	19146
2315	16525	19150
2316	16545	19159
2317	16564	19165
2318	16578	19166
2319	16587	19161
2320	16593	19153
2321	16605	19151
2322	16613	19144
2323	16619	19137
2324	16626	19129
2325	16633	19122
2326	16639	19113
2327	16647	19107
2328	16654	19100
2329	16660	19092
2330	16669	19086
2331	16676	19079
2332	16683	19072
2333	16691	19065
2334	16697	19057
2335	16704	19049
2336	16711	19042
2337	16718	19035
2338	16726	19029
2339	16734	19022
2340	16740	19014
2341	16747	19006
2342	16754	18999
2343	16762	18993
2344	16767	18984
2345	16774	18976
2346	16782	18970
2347	16790	18963
2348	16797	18956
2349	16805	18950
2350	16815	18946
2351	16828	18945
2352	16834	18937
2353	16841	18930
2354	16847	18922
2355	16854	18914
2356	16861	18907
2357	16869	18901
2358	16876	18893
2359	16883	18886
2360	16890	18879
2361	16897	18872
2362	16905	18865
2363	16912	18858
2364	16919	18851
2365	16925	18843
2366	16931	18834
2367	16937	18826
2368	16945	18820
2369	16951	18811
2370	16959	18805
2371	16966	18797
2372	16973	18790
2373	16982	18784
2374	16989	18777
2375	16995	18769
2376	17003	18763
2377	17009	18754
2378	17016	18747
2379	17022	18739
2380	17030	18732
2381	17037	18725
2382	17045	18719
2383	17053	18712
2384	17060	18705
2385	17068	18699
2386	17074	18691
2387	17081	18683
2388	17088	18676
2389	17094	18668
2390	17102	18661
2391	17109	18654
2392	17117	18648
2393	17125	18642
2394	17133	18635
2395	17140	18628
2396	17147	18620
2397	17153	18612
2398	17160	18605
2399	17167	18598
2400	17174	18590
2401	17182	18584
2402	17187	18575
2403	17194	18567
2404	17201	18560
2405	17209	18553
2406	17218	18549
2407	17226	18543
2408	17234	18536
2409	17241	18528
2410	17249	18522
2411	17255	18514
2412	17262	18507
2413	17270	18501
2414	17276	18492
2415	17284	18485
2416	17295	18483
2417	17301	18475
2418	17310	18469
2419	17316	18461
2420	17324	18454
2421	17331	18447
2422	17340	18442
2423	17346	18434
2424	17353	18426
2425	17360	18419
2426	17368	18413
2427	17380	18411
2428	17396	18413
2429	17414	18418
2430	17423	18412
2431	17429	18404
2432	17435	18396
2433	17442	18388
2434	17449	18381
2435	17457	18374
2436	17464	18367
2437	17471	18360
2438	17479	18354
2439	17487	18347
2440	17494	18340
2441	17503	18334
2442	17509	18326
2443	17516	18319
2444	17522	18310
2445	17529	18303
2446	17536	18295
2447	17542	18287
2448	17549	18280
2449	17556	18273
2450	17563	18265
2451	17569	18257
2452	17577	18250
2453	17583	18242
2454	17590	18235
2455	17597	18227
2456	17604	18221
2457	17612	18213
2458	17619	18207
2459	17626	18199
2460	17634	18193
2461	17641	18186
2462	17650	18180
2463	17658	18174
2464	17664	18166
2465	17672	18159
2466	17679	18152
2467	17686	18145
2468	17692	18137
2469	17700	18130
2470	17706	18121
2471	17712	18114
2472	17719	18106
2473	17727	18100
2474	17734	18092
2475	17740	18084
2476	17749	18078
2477	17757	18072
2478	17764	18065
2479	17771	18057
2480	17777	18049
2481	17785	18043
2482	17792	18035
2483	17799	18028
2484	17806	18021
2485	17813	18014
2486	17821	18007
2487	17827	17999
2488	17835	17993
2489	17843	17986
2490	17851	17980
2491	17858	17972
2492	17866	17966
2493	17872	17958
2494	17879	17951
2495	17887	17944
2496	17894	17937
2497	17901	17930
2498	17908	17923
2499	17915	17915
2500	17922	17908
2501	17928	17900
2502	17936	17893
2503	17944	17886
2504	17951	17880
2505	17960	17874
2506	17967	17867
2507	17974	17860
2508	17981	17852
2509	17988	17845
2510	17996	17838
2511	18004	17832
2512	18010	17823
2513	18018	17818
2514	18024	17809
2515	18031	17801
2516	18037	17794
2517	18045	17787
2518	18052	17780
2519	18059	17773
2520	18066	17765
2521	18075	17759
2522	18083	17753
2523	18089	17745
2524	18096	17738
2525	18103	17730
2526	18109	17722
2527	18116	17715
2528	18123	17707
2529	18130	17700
2530	18136	17692
2531	18144	17686
2532	18152	17679
2533	18159	17672
2534	18167	17665
2535	18174	17658
2536	18182	17651
2537	18189	17644
2538	18197	17638
2539	18204	17631
2540	18212	17624
2541	18221	17618
2542	18227	17610
2543	18233	17603
2544	18241	17596
2545	18247	17588
2546	18253	17579
2547	18260	17572
2548	18272	17569
2549	18281	17565
2550	18289	17557
2551	18297	17551
2552	18305	17545
2553	18312	17538
2554	18320	17531
2555	18327	17524
2556	18334	17516
2557	18342	17510
2558	18349	17503
2559	18357	17496
2560	18364	17489
2561	18371	17482
2562	18380	17476
2563	18388	17470
2564	18396	17463
2565	18403	17457
2566	18410	17449
2567	18417	17442
2568	18424	17434
2569	18430	17426
2570	18438	17419
2571	18445	17412
2572	18452	17405
2573	18460	17398
2574	18467	17391
2575	18473	17383
2576	18481	17376
2577	18488	17369
2578	18494	17361
2579	18502	17354
2580	18508	17347
2581	18516	17340
2582	18523	17333
2583	18530	17325
2584	18538	17319
2585	18547	17313
2586	18553	17305
2587	18560	17298
2588	18567	17290
2589	18574	17283
2590	18580	17275
2591	18588	17268
2592	18596	17262
2593	18602	17254
2594	18609	17247
2595	18616	17239
2596	18623	17231
2597	18629	17223
2598	18636	17216
2599	18643	17209
2600	18650	17202
2601	18657	17195
2602	18664	17187
2603	18671	17180
2604	18679	17173
2605	18685	17165
2606	18691	17157
2607	18698	17149
2608	18706	17143
2609	18711	17134
2610	18719	17128
2611	18726	17120
2612	18732	17112
2613	18740	17105
2614	18747	17098
2615	18754	17091
2616	18763	17085
2617	18778	17085
2618	18789	17082
2619	18804	17082
2620	18823	17085
2621	18832	17080
2622	18840	17073
2623	18847	17066
2624	18864	17068
2625	18881	17069
2626	18893	17066
2627	18901	17060
2628	18908	17053
2629	18914	17044
2630	18921	17036
2631	18927	17029
2632	18935	17022
2633	18942	17014
2634	18951	17009
2635	18959	17002
2636	18966	16995
2637	18972	16987
2638	18980	16981
2639	18987	16973
2640	18995	16967
2641	19004	16961
2642	19011	16954
2643	19019	16947
2644	19026	16940
2645	19034	16933
2646	19041	16926
2647	19049	16919
2648	19055	16911
2649	19063	16905
2650	19071	16899
2651	19079	16892
2652	19088	16886
2653	19095	16879
2654	19104	16874
2655	19112	16867
2656	19126	16866
2657	19142	16866
2658	19155	16864
2659	19171	16865
2660	19177	16856
2661	19183	16848
2662	19189	16840
2663	19196	16832
2664	19203	16825
2665	19211	16819
2666	19218	16811
2667	19226	16804
2668	19233	16797
2669	19241	16790
2670	19248	16783
2671	19257	16777
2672	19268	16774
2673	19279	16770
2674	19286	16763
2675	19293	16756
2676	19301	16748
2677	19308	16741
2678	19315	16734
2679	19323	16727
2680	19331	16721
2681	19339	16714
2682	19345	16706
2683	19353	16699
2684	19360	16692
2685	19368	16686
2686	19376	16679
2687	19382	16671
2688	19389	16663
2689	19395	16655
2690	19401	16647
2691	19419	16648
2692	19434	16648
2693	19443	16643
2694	19450	16635
2695	19457	16628
2696	19465	16621
2697	19471	16613
2698	19478	16605
2699	19486	16599
2700	19493	16592
2701	19500	16585
2702	19508	16578
2703	19516	16571
2704	19522	16563
2705	19530	16557
2706	19536	16548
2707	19543	16541
2708	19550	16534
2709	19558	16527
2710	19566	16520
2711	19573	16513
2712	19581	16506
2713	19587	16498
2714	19594	16491
2715	19600	16483
2716	19608	16476
2717	19615	16469
2718	19623	16462
2719	19630	16455
2720	19638	16448
2721	19645	16440
2722	19653	16434
2723	19661	16428
2724	19667	16419
2725	19674	16412
2726	19682	16405
2727	19689	16398
2728	19695	16390
2729	19702	16382
2730	19710	16376
2731	19720	16371
2732	19727	16364
2733	19735	16356
2734	19742	16349
2735	19749	16342
2736	19758	16336
2737	19766	16330
2738	19773	16322
2739	19780	16315
2740	19787	16307
2741	19795	16301
2742	19803	16294
2743	19808	16286
2744	19815	16278
2745	19823	16271
2746	19829	16263
2747	19837	16256
2748	19844	16249
2749	19852	16243
2750	19860	16236
2751	19867	16229
2752	19877	16223
2753	19884	16216
2754	19892	16210
2755	19899	16202
2756	19907	16196
2757	19914	16188
2758	19920	16180
2759	19927	16173
2760	19935	16166
2761	19942	16159
2762	19949	16151
2763	19956	16143
2764	19962	16135
2765	19969	16128
2766	19976	16121
2767	19982	16113
2768	19989	16105
2769	20000	16101
2770	20007	16094
2771	20014	16086
2772	20022	16079
2773	20031	16074
2774	20038	16067
2775	20045	16059
2776	20052	16052
2777	20060	16045
2778	20067	16038
2779	20074	16030
2780	20081	16022
2781	20088	16016
2782	20096	16008
2783	20103	16001
2784	20110	15994
2785	20117	15987
2786	20124	15979
2787	20130	15971
2788	20138	15964
2789	20146	15958
2790	20153	15950
2791	20160	15943
2792	20168	15936
2793	20175	15929
2794	20182	15922
2795	20189	15914
2796	20197	15907
2797	20205	15901
2798	20213	15895
2799	20220	15887
2800	20228	15880
2801	20234	15873
2802	20246	15869
2803	20254	15862
2804	20262	15855
2805	20269	15849
2806	20276	15841
2807	20283	15834
2808	20292	15827
2809	20299	15820
2810	20306	15813
2811	20314	15806
2812	20320	15798
2813	20327	15791
2814	20334	15783
2815	20340	15775
2816	20348	15768
2817	20355	15761
2818	20363	15754
2819	20369	15746
2820	20375	15738
2821	20384	15732
2822	20391	15725
2823	20397	15717
2824	20406	15710
2825	20413	15703
2826	20420	15696
2827	20430	15691
2828	20445	15689
2829	20458	15687
2830	20472	15685
2831	20479	15677
2832	20489	15672
2833	20497	15665
2834	20504	15658
2835	20512	15651
2836	20521	15645
2837	20527	15638
2838	20534	15630
2839	20541	15622
2840	20547	15615
2841	20556	15608
2842	20563	15601
2843	20572	15595
2844	20579	15588
2845	20586	15581
2846	20595	15574
2847	20602	15567
2848	20608	15559
2849	20615	15552
2850	20622	15544
2851	20629	15537
2852	20637	15530
2853	20644	15523
2854	20651	15515
2855	20657	15507
2856	20663	15499
2857	20670	15492
2858	20677	15484
2859	20682	15475
2860	20690	15468
2861	20697	15461
2862	20704	15454
2863	20711	15446
2864	20718	15439
2865	20724	15431
2866	20730	15423
2867	20738	15416
2868	20745	15408
2869	20751	15401
2870	20759	15393
2871	20765	15385
2872	20773	15379
2873	20779	15371
2874	20787	15365
2875	20795	15357
2876	20803	15351
2877	20810	15344
2878	20819	15337
2879	20826	15330
2880	20833	15323
2881	20840	15316
2882	20847	15308
2883	20852	15299
2884	20859	15291
2885	20866	15284
2886	20873	15277
2887	20880	15269
2888	20888	15263
2889	20894	15255
2890	20902	15248
2891	20910	15241
2892	20918	15234
2893	20926	15228
2894	20933	15221
2895	20941	15214
2896	20948	15207
2897	20956	15200
2898	20963	15193
2899	20970	15185
2900	20978	15178
2901	20984	15171
2902	20995	15166
2903	21008	15163
2904	21019	15158
2905	21027	15151
2906	21035	15145
2907	21041	15137
2908	21049	15130
2909	21056	15122
2910	21063	15115
2911	21070	15108
2912	21077	15101
2913	21085	15094
2914	21093	15087
2915	21101	15080
2916	21108	15073
2917	21114	15065
2918	21121	15057
2919	21128	15050
2920	21135	15043
2921	21142	15035
2922	21148	15027
2923	21156	15020
2924	21163	15013
2925	21171	15006
2926	21178	14999
2927	21184	14991
2928	21193	14984
2929	21199	14977
2930	21207	14970
2931	21214	14962
2932	21221	14955
2933	21231	14950
2934	21239	14943
2935	21246	14936
2936	21253	14928
2937	21260	14921
2938	21266	14913
2939	21273	14906
2940	21281	14899
2941	21288	14892
2942	21296	14885
2943	21304	14878
2944	21311	14870
2945	21318	14863
2946	21327	14857
2947	21334	14850
2948	21343	14844
2949	21351	14837
2950	21358	14830
2951	21366	14823
2952	21373	14816
2953	21380	14808
2954	21388	14801
2955	21395	14794
2956	21408	14791
2957	21419	14786
2958	21427	14779
2959	21437	14774
2960	21446	14768
2961	21457	14763
2962	21465	14756
2963	21471	14749
2964	21479	14742
2965	21485	14734
2966	21492	14726
2967	21502	14721
2968	21509	14714
2969	21517	14707
2970	21523	14699
2971	21530	14691
2972	21537	14684
2973	21549	14680
2974	21559	14675
2975	21567	14668
2976	21574	14660
2977	21580	14652
2978	21588	14645
2979	21595	14638
2980	21605	14633
2981	21614	14627
2982	21621	14619
2983	21629	14612
2984	21636	14605
2985	21643	14598
2986	21650	14590
2987	21656	14582
2988	21664	14575
2989	21671	14568
2990	21678	14560
2991	21686	14554
2992	21693	14546
2993	21701	14540
2994	21709	14533
2995	21716	14525
2996	21723	14518
2997	21730	14511
2998	21738	14504
2999	21745	14497
3000	21752	14489
3001	21759	14482
3002	21767	14475
3003	21774	14468
3004	21782	14461
3005	21789	14453
3006	21796	14446
3007	21801	14437
3008	21808	14430
3009	21816	14423
3010	21823	14416
3011	21831	14409
3012	21838	14401
3013	21845	14394
3014	21852	14387
3015	21859	14379
3016	21867	14372
3017	21874	14365
3018	21883	14359
3019	21889	14351
3020	21896	14344
3021	21903	14336
3022	21911	14329
3023	21919	14323
3024	21927	14316
3025	21934	14308
3026	21943	14302
3027	21955	14298
3028	21969	14296
3029	21985	14293
3030	21997	14290
3031	22006	14283
3032	22015	14277
3033	22024	14271
3034	22030	14263
3035	22037	14256
3036	22045	14249
3037	22053	14242
3038	22061	14235
3039	22069	14229
3040	22076	14221
3041	22082	14213
3042	22091	14207
3043	22099	14200
3044	22107	14193
3045	22114	14186
3046	22124	14180
3047	22132	14174
3048	22141	14168
3049	22149	14161
3050	22157	14154
3051	22165	14147
3052	22173	14140
3053	22181	14134
3054	22190	14127
3055	22198	14121
3056	22206	14114
3057	22216	14108
3058	22224	14101
3059	22233	14095
3060	22241	14088
3061	22249	14081
3062	22257	14075
3063	22264	14068
3064	22272	14061
3065	22279	14053
3066	22286	14046
3067	22293	14038
3068	22301	14031
3069	22309	14025
3070	22316	14018
3071	22323	14010
3072	22330	14002
3073	22338	13996
3074	22345	13988
3075	22352	13981
3076	22358	13973
3077	22365	13965
3078	22373	13958
3079	22380	13951
3080	22388	13944
3081	22396	13937
3082	22402	13929
3083	22410	13923
3084	22419	13916
3085	22426	13909
3086	22436	13903
3087	22445	13897
3088	22452	13889
3089	22459	13882
3090	22466	13875
3091	22474	13868
3092	22483	13861
3093	22491	13855
3094	22498	13848
3095	22506	13841
3096	22513	13834
3097	22523	13827
3098	22530	13820
3099	22538	13813
3100	22545	13806
3101	22551	13798
3102	22558	13791
3103	22566	13783
3104	22573	13776
3105	22578	13768
3106	22586	13761
3107	22592	13753
3108	22601	13747
3109	22607	13739
3110	22612	13730
3111	22620	13723
3112	22628	13716
3113	22635	13709
3114	22642	13701
3115	22649	13694
3116	22656	13687
3117	22664	13680
3118	22671	13672
3119	22678	13665
3120	22686	13658
3121	22694	13651
3122	22700	13643
3123	22706	13635
3124	22713	13628
3125	22720	13620
3126	22727	13613
3127	22734	13606
3128	22742	13598
3129	22749	13591
3130	22755	13583
3131	22763	13576
3132	22769	13568
3133	22777	13561
3134	22784	13554
3135	22791	13546
3136	22799	13540
3137	22807	13533
3138	22814	13525
3139	22821	13518
3140	22828	13511
3141	22836	13504
3142	22843	13497
3143	22851	13489
3144	22859	13483
3145	22867	13476
3146	22875	13469
3147	22881	13461
3148	22889	13454
3149	22896	13447
3150	22903	13439
3151	22911	13432
3152	22918	13425
3153	22926	13418
3154	22932	13410
3155	22940	13403
3156	22947	13396
3157	22958	13391
3158	22974	13389
3159	22991	13387
3160	23005	13384
3161	23017	13379
3162	23031	13376
3163	23044	13372
3164	23058	13369
3165	23074	13366
3166	23087	13362
3167	23100	13358
3168	23114	13355
3169	23127	13351
3170	23141	13347
3171	23154	13343
3172	23169	13340
3173	23181	13336
3174	23194	13332
3175	23213	13331
3176	23228	13328
3177	23245	13326
3178	23261	13324
3179	23276	13321
3180	23292	13319
3181	23300	13312
3182	23306	13304
3183	23316	13298
3184	23324	13291
3185	23330	13283
3186	23338	13276
3187	23346	13269
3188	23353	13262
3189	23361	13255
3190	23367	13247
3191	23375	13240
3192	23382	13232
3193	23389	13225
3194	23397	13218
3195	23405	13211
3196	23411	13203
3197	23418	13196
3198	23425	13188
3199	23432	13180
3200	23438	13172
3201	23445	13165
3202	23452	13157
3203	23460	13150
3204	23468	13143
3205	23475	13136
3206	23482	13128
3207	23488	13120
3208	23495	13113
3209	23502	13105
3210	23509	13098
3211	23516	13090
3212	23526	13084
3213	23541	13081
3214	23554	13077
3215	23565	13072
3216	23575	13066
3217	23585	13060
3218	23591	13052
3219	23597	13044
3220	23604	13037
3221	23611	13029
3222	23617	13021
3223	23625	13014
3224	23632	13007
3225	23646	13003
3226	23664	13001
3227	23680	12999
3228	23692	12994
3229	23700	12987
3230	23710	12981
